3.990117460489273071e-02 6.924820691347122192e-02 8.736631274223327637e-02 -7.786171138286590576e-02 1.592947989702224731e-01
-9.251055866479873657e-02 2.421410083770751953e-01 -1.324700564146041870e-01 5.694742873311042786e-02 1.930665820837020874e-01
-1.079860180616378784e-01 -2.290428616106510162e-02 9.183914959430694580e-02 -1.400827914476394653e-01 8.655872941017150879e-02
-1.256745010614395142e-01 4.825249314308166504e-02 3.608649969100952148e-02 -1.469149589538574219e-01 1.035462468862533569e-01
-4.547578841447830200e-02 -7.287000771611928940e-03 6.834892090409994125e-03 2.428659051656723022e-01 -2.153694033622741699e-01
-2.557279765605926514e-01 7.941818237304687500e-02 -8.032081276178359985e-02 1.037010028958320618e-01 1.650977730751037598e-01
-3.178603649139404297e-01 -5.755508691072463989e-02 -8.210177719593048096e-02 1.885307431221008301e-01 6.480194628238677979e-02
-1.166561990976333618e-02 -8.278267085552215576e-02 7.668122649192810059e-02 -2.259115874767303467e-01 -9.530657902359962463e-03
-2.119436264038085938e-01 1.065377295017242432e-01 4.569963738322257996e-02 -5.823043361306190491e-02 6.050422042608261108e-02
-5.544928833842277527e-02 -9.065669029951095581e-02 -4.726887121796607971e-02 1.569580286741256714e-01 -1.683438867330551147e-01
-1.621306538581848145e-01 1.547186225652694702e-01 1.337736546993255615e-01 1.837238818407058716e-01 -1.696440726518630981e-01
-6.957717239856719971e-02 2.340661585330963135e-01 -9.918668866157531738e-02 1.631851345300674438e-01 1.876823455095291138e-01
6.695149093866348267e-02 -1.872003525495529175e-01 2.552732080221176147e-02 -1.039423495531082153e-01 1.231994554400444031e-01
8.978992700576782227e-02 7.639272511005401611e-02 -5.835843086242675781e-02 -2.618502378463745117e-01 -1.563265472650527954e-01
2.201399579644203186e-02 -5.389371514320373535e-02 -6.223896052688360214e-03 1.794866621494293213e-01 -1.205180436372756958e-01
1.193788722157478333e-01 -1.543383747339248657e-01 -4.914654791355133057e-02 3.913661837577819824e-02 -9.236172586679458618e-02
-1.038012802600860596e-01 1.088022664189338684e-01 -2.522953040897846222e-02 1.689797490835189819e-01 -2.446449398994445801e-01
1.228266507387161255e-01 -1.427705436944961548e-01 -6.086990609765052795e-02 1.404450275003910065e-03 -1.030637994408607483e-01
-1.390228420495986938e-01 6.969441473484039307e-02 4.956545680761337280e-02 1.557025760412216187e-01 -2.253571748733520508e-01
-1.082324422895908356e-02 5.916216969490051270e-02 -2.642311342060565948e-02 7.754517346620559692e-02 -2.904333174228668213e-01
-2.724712491035461426e-01 1.570626161992549896e-02 -8.000241965055465698e-02 1.818675547838211060e-01 -4.743598401546478271e-02
-1.395369321107864380e-01 -2.331807315349578857e-01 -2.977773547172546387e-04 1.642137765884399414e-01 -7.005007565021514893e-02
-3.031439334154129028e-02 -2.030757963657379150e-01 1.663974970579147339e-01 -1.389220058917999268e-01 8.158972114324569702e-02
-1.436588764190673828e-01 -4.197835177183151245e-02 -2.433592528104782104e-01 1.410256773233413696e-01 1.012598648667335510e-01
-2.249598652124404907e-01 -6.614638864994049072e-02 -1.263015121221542358e-01 2.046778947114944458e-01 5.387346819043159485e-02
7.807324826717376709e-02 -1.507899612188339233e-01 -1.375501751899719238e-01 6.703916192054748535e-02 -2.134735696017742157e-02
-4.578081425279378891e-03 -4.652951285243034363e-02 4.901618883013725281e-02 1.925612092018127441e-01 -2.728817164897918701e-01
1.238025352358818054e-01 1.352140605449676514e-01 -6.475059688091278076e-02 1.902029812335968018e-01 1.666981577873229980e-01
5.372196063399314880e-02 -2.250555157661437988e-01 6.200773641467094421e-02 -1.320208162069320679e-01 5.888362601399421692e-02
1.167551130056381226e-01 -9.720734320580959320e-03 3.004932031035423279e-02 1.269768457859754562e-02 -2.512714564800262451e-01
1.737557202577590942e-01 -9.003131836652755737e-02 -1.167574971914291382e-01 4.560529068112373352e-02 6.777897942811250687e-03
2.392229624092578888e-02 -3.343652561306953430e-02 -1.797920465469360352e-02 1.445616185665130615e-01 -2.493607550859451294e-01
5.845953151583671570e-02 4.275309294462203979e-02 2.103202044963836670e-01 7.983008399605751038e-03 1.664036065340042114e-01
3.926694765686988831e-02 7.463278621435165405e-02 -2.301059067249298096e-01 1.379504054784774780e-01 9.885392338037490845e-02
2.255166769027709961e-01 -3.832203522324562073e-02 -2.187079004943370819e-02 1.901925653219223022e-01 1.318649947643280029e-01
1.354426443576812744e-01 -5.473821610212326050e-02 7.003001123666763306e-02 1.744209975004196167e-02 1.799819320440292358e-01
-1.214879304170608521e-01 -4.202437400817871094e-02 -1.104795187711715698e-01 2.029792219400405884e-01 5.258654057979583740e-02
2.917117439210414886e-02 -3.385998308658599854e-02 -9.285154193639755249e-02 1.035065948963165283e-01 -1.939941048622131348e-01
-2.909319698810577393e-01 -7.825654745101928711e-02 -2.640543878078460693e-02 2.061036676168441772e-01 -1.051781699061393738e-02
-1.610776036977767944e-01 1.333450824022293091e-01 1.923271119594573975e-01 1.676871627569198608e-02 -7.637701928615570068e-02
-7.680056989192962646e-02 2.376700788736343384e-01 -1.084234267473220825e-01 1.495134830474853516e-01 1.860417723655700684e-01
-7.026606798171997070e-02 -6.533022969961166382e-03 -6.957586109638214111e-02 3.135039284825325012e-02 -1.770264208316802979e-01
-1.392663121223449707e-01 8.299972862005233765e-02 -2.356330454349517822e-01 1.356649547815322876e-01 1.502010524272918701e-01
1.322372108697891235e-01 -6.631328910589218140e-02 2.296664118766784668e-01 5.632268637418746948e-02 1.881174743175506592e-01
8.271266706287860870e-03 5.361961945891380310e-02 2.450106889009475708e-01 1.022018045186996460e-01 1.764140427112579346e-01
3.887467980384826660e-01 1.334558129310607910e-01 1.243324056267738342e-01 3.003406226634979248e-01 1.565587967634201050e-01
-1.818080991506576538e-01 7.977846264839172363e-02 7.632672786712646484e-02 -6.200979277491569519e-02 8.738809078931808472e-02
-1.200481057167053223e-01 2.730534039437770844e-02 1.530398279428482056e-01 4.988040775060653687e-02 -2.333283722400665283e-01
-1.000337675213813782e-01 1.503646820783615112e-01 2.435979992151260376e-02 -1.340827047824859619e-01 -2.179270982742309570e-01
-6.497235596179962158e-02 -1.001835837960243225e-01 2.126631140708923340e-01 -1.072406917810440063e-01 1.000669747591018677e-01
-3.427666425704956055e-02 -7.254631817340850830e-02 -7.274791598320007324e-02 5.202259868383407593e-02 -1.843817234039306641e-01
-5.226654000580310822e-03 2.134879305958747864e-02 -6.810405850410461426e-02 1.059404015541076660e-01 -2.457833886146545410e-01
-2.305207997560501099e-01 3.365906327962875366e-02 3.121491372585296631e-01 1.695302426815032959e-01 -6.190979108214378357e-02
5.270067229866981506e-02 -2.560633793473243713e-02 2.340828925371170044e-01 4.951347131282091141e-03 1.674085408449172974e-01
2.654071748256683350e-01 -2.872214838862419128e-02 1.317626833915710449e-01 1.641108095645904541e-01 1.832870841026306152e-01
3.602028265595436096e-02 -3.315004706382751465e-02 -9.893509000539779663e-02 -1.949635744094848633e-01 -1.721572726964950562e-01
-5.643386393785476685e-02 -5.127169564366340637e-02 1.766169965267181396e-01 2.108519524335861206e-01 -2.486877739429473877e-01
2.129496447741985321e-02 -1.364761143922805786e-01 -1.249472722411155701e-01 3.879816830158233643e-02 -1.067525669932365417e-01
-1.444509029388427734e-01 -4.229695349931716919e-02 1.536560356616973877e-01 -8.835353702306747437e-02 7.875032722949981689e-02
-8.375423401594161987e-02 7.073765993118286133e-02 6.441579759120941162e-02 -1.400188505649566650e-01 1.099268421530723572e-01
-1.859140098094940186e-01 1.737577957101166248e-03 9.118375927209854126e-02 -1.064848005771636963e-01 6.393618881702423096e-02
3.077282011508941650e-01 -4.319974035024642944e-02 9.575501084327697754e-02 2.161933928728103638e-01 1.447315216064453125e-01
-6.028629839420318604e-02 -7.051567733287811279e-02 -9.372988343238830566e-02 7.009513676166534424e-02 -1.558313965797424316e-01
7.286320626735687256e-02 -7.213051617145538330e-02 -1.794896125793457031e-01 8.983317017555236816e-02 -5.134527757763862610e-02
-3.426718711853027344e-01 -8.159665018320083618e-02 2.074621021747589111e-01 1.981240361928939819e-01 6.469874083995819092e-02
2.838842570781707764e-02 -3.709399700164794922e-02 1.118468772619962692e-02 -1.835303455591201782e-01 -1.738758087158203125e-01
-8.280742913484573364e-02 6.453900784254074097e-02 -1.605876088142395020e-01 1.754380613565444946e-01 1.376087963581085205e-01
1.818741261959075928e-01 -4.350419342517852783e-02 2.193830311298370361e-01 5.120972171425819397e-02 1.907812803983688354e-01
1.696740388870239258e-01 -1.949378401041030884e-01 1.681751571595668793e-02 1.243774592876434326e-01 1.027022898197174072e-01
-3.873915225267410278e-02 -6.742523610591888428e-02 1.706746369600296021e-01 -1.650986969470977783e-01 5.540097132325172424e-02
-2.030656673014163971e-02 -5.962608382105827332e-02 3.315358236432075500e-02 2.083024680614471436e-01 -2.397159039974212646e-01
-5.388082191348075867e-02 -2.260366380214691162e-01 3.518660739064216614e-02 1.183456834405660629e-02 -1.147583201527595520e-01
-7.382062077522277832e-02 -1.657690554857254028e-01 9.685914032161235809e-03 1.982345879077911377e-01 -1.125765964388847351e-01
1.921014934778213501e-01 2.505165338516235352e-01 1.146809160709381104e-01 1.588204503059387207e-01 1.937071382999420166e-01
9.724587947130203247e-02 -8.626475185155868530e-02 3.669373691082000732e-02 -1.686353534460067749e-01 1.010072305798530579e-01
3.283488005399703979e-02 -1.101881358772516251e-02 -7.440822571516036987e-02 1.402750611305236816e-01 -2.140091508626937866e-01
1.835476756095886230e-01 5.303537100553512573e-02 -1.766785085201263428e-01 1.230997741222381592e-01 1.111087128520011902e-01
1.245648413896560669e-01 2.120842933654785156e-01 1.296492666006088257e-01 7.463503628969192505e-02 1.957011669874191284e-01
-6.972488760948181152e-02 2.496630847454071045e-01 -1.089781001210212708e-01 7.924255728721618652e-02 1.928382515907287598e-01
5.402978509664535522e-02 -2.414283007383346558e-01 6.910803727805614471e-03 7.826011627912521362e-02 -4.680566117167472839e-02
-2.410219796001911163e-02 -2.961660735309123993e-02 2.430425435304641724e-01 9.369663894176483154e-02 1.778964251279830933e-01
-5.418302491307258606e-02 4.509150050580501556e-03 -1.125762909650802612e-01 1.566581428050994873e-01 -1.709145307540893555e-01
-6.087213382124900818e-02 2.714615464210510254e-01 1.042255610227584839e-01 3.686461225152015686e-02 -2.285656481981277466e-01
1.832894608378410339e-02 -1.245759055018424988e-02 -8.404927700757980347e-02 -1.285197734832763672e-01 -2.049876600503921509e-01
-5.741357803344726562e-02 -5.308140814304351807e-02 9.881204366683959961e-02 -1.611475646495819092e-02 1.690905541181564331e-01
3.816372156143188477e-02 -6.259170919656753540e-02 5.733340606093406677e-02 -1.290423274040222168e-01 1.365895867347717285e-01
2.095414139330387115e-02 -8.768302947282791138e-02 -1.017541736364364624e-01 1.802775263786315918e-01 3.746057674288749695e-02
1.094201486557722092e-02 1.217247359454631805e-02 1.511948555707931519e-01 -1.558508723974227905e-01 -1.311913728713989258e-01
-6.901573389768600464e-02 -9.037876874208450317e-02 2.543246150016784668e-01 -1.231026500463485718e-01 -1.193046569824218750e-02
-1.254032365977764130e-02 -9.953449666500091553e-02 -1.499728411436080933e-01 1.006992608308792114e-01 -3.803525352850556374e-03
-4.099426046013832092e-02 -7.320705335587263107e-03 -1.430330723524093628e-01 1.952858269214630127e-01 8.333565294742584229e-02
3.964168205857276917e-02 2.739880606532096863e-02 2.046165168285369873e-01 1.151888966560363770e-01 -3.993653357028961182e-01
-2.626363337039947510e-01 2.477484568953514099e-02 -9.162075072526931763e-02 1.906654685735702515e-01 -3.962992131710052490e-02
-5.229862779378890991e-02 -1.645416952669620514e-02 1.484452188014984131e-01 -3.878111951053142548e-03 1.549334377050399780e-01
