-2.275420576333999634e-01 -1.547449380159378052e-01 1.216785386204719543e-01 1.703127771615982056e-01 -1.065257862210273743e-01
1.507498174905776978e-01 -6.238521263003349304e-02 -3.316216170787811279e-01 2.920265793800354004e-01 -1.453547030687332153e-01
-2.290604859590530396e-01 -1.527268886566162109e-01 1.209353804588317871e-01 1.717959195375442505e-01 -1.067835763096809387e-01
1.230687275528907776e-01 -1.413527429103851318e-01 2.986145392060279846e-02 -2.270620018243789673e-01 -1.351680010557174683e-01
1.095205992460250854e-01 1.080622673034667969e-01 -2.904327213764190674e-02 -1.500789076089859009e-01 1.548611819744110107e-01
7.714435458183288574e-02 5.250981822609901428e-02 -1.049510166049003601e-01 -1.823240369558334351e-01 2.822248041629791260e-01
-2.241182178258895874e-01 -1.310732364654541016e-01 1.168803125619888306e-01 1.631370335817337036e-01 -1.142988279461860657e-01
1.957294493913650513e-01 3.434917330741882324e-02 -2.601720392704010010e-01 2.690160870552062988e-01 -2.119696438312530518e-01
1.113906204700469971e-01 -1.791583746671676636e-01 -5.739767104387283325e-02 -2.440140843391418457e-01 2.900071255862712860e-02
-2.231210768222808838e-01 -1.509390324354171753e-01 1.215496435761451721e-01 1.645210385322570801e-01 -1.087419167160987854e-01
1.073827892541885376e-01 6.240209937095642090e-02 -1.098752114921808243e-02 -1.668061017990112305e-01 -8.999409526586532593e-02
1.493550390005111694e-01 2.154156565666198730e-01 -2.862528339028358459e-02 5.226376466453075409e-03 -1.302310228347778320e-01
-1.971087306737899780e-01 -4.988683760166168213e-02 1.009885445237159729e-01 1.304329931735992432e-01 -1.415787041187286377e-01
1.491686999797821045e-01 -4.495710507035255432e-02 -3.109472393989562988e-01 2.834441661834716797e-01 -1.523613035678863525e-01
1.514595896005630493e-01 1.836642026901245117e-01 2.172727137804031372e-01 1.013288572430610657e-01 1.868197917938232422e-01
6.075270846486091614e-02 2.304545640945434570e-01 2.460320889949798584e-01 1.069820448756217957e-01 2.423930615186691284e-01
4.037459194660186768e-02 2.264970541000366211e-01 2.393888235092163086e-01 1.030020117759704590e-01 2.622449398040771484e-01
1.290074139833450317e-01 -1.630226522684097290e-01 3.816671669483184814e-02 -2.317467629909515381e-01 -1.486813575029373169e-01
6.802669167518615723e-02 -1.928924173116683960e-01 -1.396469771862030029e-01 -2.301626801490783691e-01 2.137096971273422241e-01
7.199952751398086548e-02 -1.985902711749076843e-02 -1.602900028228759766e-01 -2.203703373670578003e-01 2.752358913421630859e-01
-2.264548242092132568e-01 -1.416290253400802612e-01 1.188407465815544128e-01 1.671367734670639038e-01 -1.106720864772796631e-01
9.544114023447036743e-02 2.679499089717864990e-01 1.404232680797576904e-01 -1.137273851782083511e-02 1.571975797414779663e-01
2.392880171537399292e-01 1.484834998846054077e-01 1.260957121849060059e-02 8.301419764757156372e-02 -4.151128977537155151e-02
4.715854302048683167e-02 -2.397496998310089111e-01 -1.733546406030654907e-01 -2.055003046989440918e-01 2.320110648870468140e-01
7.435906678438186646e-02 -6.981751322746276855e-02 -1.414105892181396484e-01 -2.180816233158111572e-01 2.453697323799133301e-01
3.239214718341827393e-01 -1.546985954046249390e-01 9.076672792434692383e-02 2.331595718860626221e-01 -6.344657856971025467e-03
2.625204026699066162e-01 -1.784307882189750671e-03 -1.098216548562049866e-01 2.148993015289306641e-01 -1.177145391702651978e-01
3.381585478782653809e-01 -8.142847567796707153e-02 1.744070500135421753e-01 1.883856654167175293e-01 3.855369240045547485e-02
5.423203483223915100e-02 -2.330417484045028687e-01 -1.589183956384658813e-01 -2.155151069164276123e-01 2.247155457735061646e-01
2.454095333814620972e-01 1.018893495202064514e-01 1.766899377107620239e-01 1.109136641025543213e-01 1.254552751779556274e-01
1.976566165685653687e-01 4.096310213208198547e-02 -2.422968149185180664e-01 2.586130797863006592e-01 -2.060285359621047974e-01
-2.210802286863327026e-01 -1.189046874642372131e-01 1.147443279623985291e-01 1.582609266042709351e-01 -1.184664368629455566e-01
4.380500316619873047e-02 2.221418470144271851e-01 2.215207368135452271e-01 8.753418922424316406e-02 2.601923048496246338e-01
2.163179814815521240e-01 3.952309861779212952e-02 -2.103265821933746338e-01 2.468219250440597534e-01 -1.925899833440780640e-01
